From	Entry	Reviewed	Entry Name	Length
Q8CF89	Q8CF89	reviewed	TAB1_MOUSE	502
Q5RKZ7	Q5RKZ7	reviewed	MOCS1_MOUSE	636
O76878	O76878	reviewed	RIPL_DROME	443
Q54NF8	Q54NF8	reviewed	SCAR_DICDI	443
Q9C5E7	Q9C5E7	reviewed	PUM6_ARATH	861
Q59WF4	Q59WF4	reviewed	MNN2_CANAL	597
Q96WW2	Q96WW2	reviewed	MUG93_SCHPO	383
O15554	O15554	reviewed	KCNN4_HUMAN	427
Q9Y7R5	Q9Y7R5	reviewed	INS1_SCHPO	281
Q8LPQ9	Q8LPQ9	reviewed	FPA_ARATH	901
Q21209	Q21209	reviewed	BARD1_CAEEL	702
O74627	O74627	reviewed	CG1C_SCHPO	342
O13992	O13992	reviewed	SPO71_SCHPO	965
P09436	P09436	reviewed	SYIC_YEAST	1072
Q9WUF4	Q9WUF4	reviewed	VAMP8_RAT	100
Q8VE65	Q8VE65	reviewed	TAF12_MOUSE	161
Q8VZA0	Q8VZA0	reviewed	SIEL_ARATH	936
Q9USZ4	Q9USZ4	reviewed	RPA34_SCHPO	251
Q63618	Q63618	reviewed	ESPN_RAT	837
Q6P9P8	Q6P9P8	reviewed	DEN2C_MOUSE	914
Q9NR56	Q9NR56	reviewed	MBNL1_HUMAN	388
Q9H930	Q9H930	reviewed	SP14L_HUMAN	580
Q03483	Q03483	reviewed	YD22A_YEAST	438
Q8NB91	Q8NB91	reviewed	FANCB_HUMAN	859
Q8K2Z2	Q8K2Z2	reviewed	PRP39_MOUSE	665
Q8L7R2	Q8L7R2	reviewed	KHSE_ARATH	370
Q07951	Q07951	reviewed	POC3_YEAST	179
Q307W7	Q307W7	reviewed	KNCN_MOUSE	124
O13585	O13585	reviewed	YP089_YEAST	888
Q55F68	Q55F68	reviewed	CYAD_DICDI	2123
Q08581	Q08581	reviewed	SLK19_YEAST	821
M0R3Q7	M0R3Q7	reviewed	PTHD3_RAT	905
Q8SSD7	Q8SSD7	reviewed	SYP_ENCCU	501
Q9VZ08	Q9VZ08	reviewed	RME6_DROME	1712
Q9H6U6	Q9H6U6	reviewed	BCAS3_HUMAN	928
P32843	P32843	reviewed	YME2_YEAST	850
Q9FL44	Q9FL44	reviewed	MPH1_ARATH	235
A0A0U1LQF6	A0A0U1LQF6	reviewed	CCTO_TALIS	300
Q19404	Q19404	reviewed	YAP1_CAEEL	442
Q9H875	Q9H875	reviewed	PKRI1_HUMAN	184
P41818	P41818	reviewed	GLC8_YEAST	229
Q8K387	Q8K387	reviewed	UBP45_MOUSE	813
Q4KLL0	Q4KLL0	reviewed	TCEA1_RAT	301
Q9QYY1	Q9QYY1	reviewed	I36RA_MOUSE	156
P21263	P21263	reviewed	NEST_RAT	1893
Q08235	Q08235	reviewed	BRX1_YEAST	291
P12868	P12868	reviewed	PEP5_YEAST	1029
P24521	P24521	reviewed	ERG8_YEAST	451
P52890	P52890	reviewed	ATF1_SCHPO	566
B2RZ59	B2RZ59	reviewed	SH21A_RAT	126
Q06563	Q06563	reviewed	SYM1_YEAST	197
P40210	P40210	reviewed	SIP5_YEAST	489
P83167	P83167	reviewed	NLTP1_AMAHP	94
F1MKX4	F1MKX4	reviewed	PSME4_BOVIN	1845
Q14RS2	Q14RS2	reviewed	ABA3_BOTFU	417
O23344	O23344	reviewed	FDC1_ARATH	154
Q09858	Q09858	reviewed	NNF1_SCHPO	145
Q3U7U4	Q3U7U4	reviewed	CA162_MOUSE	132
Q12155	Q12155	reviewed	YL050_YEAST	161
Q91W63	Q91W63	reviewed	NRK1_MOUSE	195
Q8BXP5	Q8BXP5	reviewed	PANKY_MOUSE	385
Q70YC5	Q70YC5	reviewed	ZN365_HUMAN	407
Q9P7S5	Q9P7S5	reviewed	UBP7_SCHPO	875
Q9CZK6	Q9CZK6	reviewed	ANKS3_MOUSE	655
F7J0M4	F7J0M4	reviewed	RGA4R_ORYSJ	996
A0A2H5Q1B8	A0A2H5Q1B8	reviewed	TONSL_CITUN	1307
C0HJW7	C0HJW7	reviewed	MANA_LABPU	290
Q14154	Q14154	reviewed	DELE1_HUMAN	515
Q9BV10	Q9BV10	reviewed	ALG12_HUMAN	488
Q9CQ24	Q9CQ24	reviewed	FBX36_MOUSE	188
Q9D1G5	Q9D1G5	reviewed	LRC57_MOUSE	239
Q96BM1	Q96BM1	reviewed	ANKR9_HUMAN	317
Q86BY9	Q86BY9	reviewed	RIG_DROME	1235
P43604	P43604	reviewed	ULI1_YEAST	169
Q8CIV2	Q8CIV2	reviewed	MBRL_MOUSE	574
Q9BSF4	Q9BSF4	reviewed	TIM29_HUMAN	260
O43040	O43040	reviewed	CTF1_SCHPO	363
Q8BFV2	Q8BFV2	reviewed	PCID2_MOUSE	399
Q99JH1	Q99JH1	reviewed	RP25L_MOUSE	163
Q8STL3	Q8STL3	reviewed	Y9I2_ENCCU	232
Q8CHR6	Q8CHR6	reviewed	DPYD_MOUSE	1025
Q9BQA5	Q9BQA5	reviewed	HINFP_HUMAN	517
Q8CH09	Q8CH09	reviewed	SUGP2_MOUSE	1067
P12852	P12852	reviewed	PSBQ_CHLRE	199
Q96EH8	Q96EH8	reviewed	NEUL3_HUMAN	262
Q62052	Q62052	reviewed	P_MOUSE	833
Q9PSM4	Q9PSM4	reviewed	LECG_LACST	135
P0C5Z0	P0C5Z0	reviewed	H2AB2_HUMAN	115
O14285	O14285	reviewed	SPC34_SCHPO	164
Q9H3N8	Q9H3N8	reviewed	HRH4_HUMAN	390
Q8IUC6	Q8IUC6	reviewed	TCAM1_HUMAN	712
Q99LB6	Q99LB6	reviewed	MAT2B_MOUSE	334
P07257	P07257	reviewed	QCR2_YEAST	368
Q3TUU5	Q3TUU5	reviewed	TEX30_MOUSE	225
Q9NPI8	Q9NPI8	reviewed	FANCF_HUMAN	374
Q06667	Q06667	reviewed	IPK1_YEAST	281
A8ILK1	A8ILK1	reviewed	CFA52_CHLRE	615
P35422	P35422	reviewed	PHI1_MYTCA	35
P53721	P53721	reviewed	RCF2_YEAST	224
Q9CAF5	Q9CAF5	reviewed	AB6I_ARATH	338
Q9LX73	Q9LX73	reviewed	UFL1_ARATH	804
A8IF44	A8IF44	reviewed	CFA61_CHLRE	1147
Q9V3C1	Q9V3C1	reviewed	VHL_DROME	178
Q9H0U9	Q9H0U9	reviewed	TSYL1_HUMAN	437
P21339	P21339	reviewed	MSB1_YEAST	1137
Q9ES81	Q9ES81	reviewed	POPD3_MOUSE	291
P69850	P69850	reviewed	DAD3_YEAST	94
O75072	O75072	reviewed	FKTN_HUMAN	461
Q27IK7	Q27IK7	reviewed	KN12C_ARATH	2066
Q8VBT2	Q8VBT2	reviewed	SDHL_MOUSE	327
P91200	P91200	reviewed	FUTB1_CAEEL	355
A2AJT9	A2AJT9	reviewed	BCLA3_HUMAN	711
Q8IUW3	Q8IUW3	reviewed	SPA2L_HUMAN	424
Q6KCA4	Q6KCA4	reviewed	ICP1_ENTH1	102
Q9S750	Q9S750	reviewed	KITHA_ARATH	238
Q17602	Q17602	reviewed	NU214_CAEEL	1390
Q9D9K3	Q9D9K3	reviewed	AVEN_MOUSE	342
Q9M658	Q9M658	reviewed	MOM1_ARATH	2001
Q9SRU2	Q9SRU2	reviewed	BIG_ARATH	5098
Q5EBG8	Q5EBG8	reviewed	CA050_MOUSE	199
Q03730	Q03730	reviewed	YMB8_YEAST	393
P25992	P25992	reviewed	YEMA_DROME	1002
P47087	P47087	reviewed	YJY2_YEAST	132
Q95U54	Q95U54	reviewed	MMS19_DROME	959
Q96A04	Q96A04	reviewed	TSACC_HUMAN	125
F4J8G7	F4J8G7	reviewed	VIR_ARATH	2138
Q5BJM5	Q5BJM5	reviewed	PKHO1_RAT	408
Q0MW30	Q0MW30	reviewed	NEU1B_MOUSE	546
Q8N328	Q8N328	reviewed	PGBD3_HUMAN	593
Q19541	Q19541	reviewed	PID1_CAEEL	169
P35719	P35719	reviewed	MRP8_YEAST	219
Q9P7B0	Q9P7B0	reviewed	STB3_SCHPO	391
Q9UHA2	Q9UHA2	reviewed	S18L2_HUMAN	77
Q54KI4	Q54KI4	reviewed	EPS15_DICDI	1196
Q96CE8	Q96CE8	reviewed	T4S18_HUMAN	201
Q8I239	Q8I239	reviewed	PI51N_PLAF7	1710
Q5Z5R4	Q5Z5R4	reviewed	C7016_ORYSJ	505
Q9CZL5	Q9CZL5	reviewed	PHS2_MOUSE	136
Q99679	Q99679	reviewed	GPR21_HUMAN	349
Q9JIX8	Q9JIX8	reviewed	ACINU_MOUSE	1338
P53969	P53969	reviewed	SAM50_YEAST	484
Q6P087	Q6P087	reviewed	RUSD3_HUMAN	351
P35491	P35491	reviewed	PRVM_SCYCA	50
A2A9T0	A2A9T0	reviewed	TBKB1_MOUSE	611
Q8VXP3	Q8VXP3	reviewed	TBC2_CHLRE	1115
Q04170	Q04170	reviewed	YD391_YEAST	232
Q13216	Q13216	reviewed	ERCC8_HUMAN	396
Q9SHU7	Q9SHU7	reviewed	TIC21_ARATH	296
Q9UPQ4	Q9UPQ4	reviewed	TRI35_HUMAN	493
Q8IYH5	Q8IYH5	reviewed	ZZZ3_HUMAN	903
I6VSD2	I6VSD2	reviewed	TM147_CAPHI	224
Q9VC61	Q9VC61	reviewed	CRERF_DROME	755
Q99741	Q99741	reviewed	CDC6_HUMAN	560
Q9LK88	Q9LK88	reviewed	NQR_ARATH	196
Q20318	Q20318	reviewed	LIN49_CAEEL	1042
Q8N2G6	Q8N2G6	reviewed	ZCH24_HUMAN	241
Q3U481	Q3U481	reviewed	MFS12_MOUSE	476
O48767	O48767	reviewed	AUG2_ARATH	296
O60635	O60635	reviewed	TSN1_HUMAN	241
O88708	O88708	reviewed	ORC4_MOUSE	433
Q8GV05	Q8GV05	reviewed	TRY_ARATH	106
Q8L981	Q8L981	reviewed	APC13_ARATH	63
P49964	P49964	reviewed	SRP19_ORYSJ	136
P53876	P53876	reviewed	YNS4_YEAST	108
O60132	O60132	reviewed	TEA4_SCHPO	821
Q5DTW7	Q5DTW7	reviewed	RESF1_MOUSE	1521
Q9MA74	Q9MA74	reviewed	SDC1_ARATH	482
Q9CQ65	Q9CQ65	reviewed	MTAP_MOUSE	283
O42924	O42924	reviewed	EAF7_SCHPO	272
Q58EX7	Q58EX7	reviewed	PKHG4_HUMAN	1191
P53927	P53927	reviewed	NOP15_YEAST	220
Q8W404	Q8W404	reviewed	PGT2_LITER	306
Q9BQ52	Q9BQ52	reviewed	RNZ2_HUMAN	826
P53078	P53078	reviewed	SDT1_YEAST	280
Q12525	Q12525	reviewed	MHT1_YEAST	324
Q9JKW0	Q9JKW0	reviewed	AR6P1_MOUSE	203
P40052	P40052	reviewed	YEQ9_YEAST	210
Q6NT99	Q6NT99	reviewed	DUS23_MOUSE	150
O01965	O01965	reviewed	ARI11_CAEEL	494
Q0E342	Q0E342	reviewed	TGAL9_ORYSJ	355
Q96JJ6	Q96JJ6	reviewed	JPH4_HUMAN	628
Q9P031	Q9P031	reviewed	TAP26_HUMAN	241
Q8K194	Q8K194	reviewed	SNR27_MOUSE	155
A0ZSF6	A0ZSF6	reviewed	MAC1_CRANI	340
P32363	P32363	reviewed	GPI3_YEAST	452
Q9VYM3	Q9VYM3	reviewed	MKS1_DROME	699
Q3UGY8	Q3UGY8	reviewed	BIG3_MOUSE	2170
Q8QZY3	Q8QZY3	reviewed	DPPA3_MOUSE	150
P52874	P52874	reviewed	CLP1_CAEEL	428
P53550	P53550	reviewed	DCP2_YEAST	970
Q7M290	Q7M290	reviewed	PMA_AVESA	110
O65373	O65373	reviewed	BAG5_ARATH	215
Q6PCZ4	Q6PCZ4	reviewed	MAGE1_MOUSE	918
Q6NPM8	Q6NPM8	reviewed	HIS7_ARATH	346
Q13228	Q13228	reviewed	SBP1_HUMAN	472
B9WZX1	B9WZX1	reviewed	FTMC_ASPFM	559
P28584	P28584	reviewed	TRK2_YEAST	889
Q9VML1	Q9VML1	reviewed	DSF_DROME	691
Q9M9A8	Q9M9A8	reviewed	APCB1_ARATH	583
O94441	O94441	reviewed	YPP1_SCHPO	862
Q55EX9	Q55EX9	reviewed	Y8948_DICDI	263
Q05543	Q05543	reviewed	RT103_YEAST	409
Q6PII3	Q6PII3	reviewed	CC174_HUMAN	467
Q9FMT4	Q9FMT4	reviewed	SNF12_ARATH	534
Q5AYI6	Q5AYI6	reviewed	BIODA_EMENI	787
Q8R1N0	Q8R1N0	reviewed	ZN830_MOUSE	363
H7CE84	H7CE84	reviewed	FC11_PHOAM	453
Q54JY7	Q54JY7	reviewed	STX7A_DICDI	356
Q4QR99	Q4QR99	reviewed	TGT_RAT	403
Q6ZPR6	Q6ZPR6	reviewed	IBTK_MOUSE	1352
P53109	P53109	reviewed	AIM14_YEAST	570
P47112	P47112	reviewed	CDT1_YEAST	604
P02725	P02725	reviewed	GLPA_PIG	133
P62847	P62847	reviewed	RS24_HUMAN	133
A8J1V4	A8J1V4	reviewed	CFA44_CHLRE	1764
P53937	P53937	reviewed	SWS2_YEAST	143
Q80UW3	Q80UW3	reviewed	RINL_MOUSE	563
Q12361	Q12361	reviewed	GPR1_YEAST	961
P40040	P40040	reviewed	THO1_YEAST	218
Q9VWN4	Q9VWN4	reviewed	FLACC_DROME	1150
Q08926	Q08926	reviewed	UIP4_YEAST	304
P22697	P22697	reviewed	CYS3_NEUCR	236
A0A120KVW2	A0A120KVW2	reviewed	MPSS3_TRYBB	1136
P13368	P13368	reviewed	7LESS_DROME	2554
P54781	P54781	reviewed	ERG5_YEAST	538
Q9NRY2	Q9NRY2	reviewed	SOSSC_HUMAN	104
Q9VI85	Q9VI85	reviewed	DTWD2_DROME	251
Q9SHQ9	Q9SHQ9	reviewed	SPER4_ARATH	300
O43299	O43299	reviewed	AP5Z1_HUMAN	807
P40107	P40107	reviewed	GMT1_YEAST	337
Q6P0D5	Q6P0D5	reviewed	WBP11_DANRE	640
Q24JJ9	Q24JJ9	reviewed	NUP43_ARATH	361
F4KD71	F4KD71	reviewed	DUR3_ARATH	704
Q42521	Q42521	reviewed	DCE1_ARATH	502
P33734	P33734	reviewed	HIS5_YEAST	552
Q16821	Q16821	reviewed	PPR3A_HUMAN	1122
P0DMZ2	P0DMZ2	reviewed	STX_DOFAR	31
P86479	P86479	reviewed	PR20C_HUMAN	221
Q66H17	Q66H17	reviewed	SPT32_RAT	348
P42840	P42840	reviewed	YN60_YEAST	284
Q9VNG0	Q9VNG0	reviewed	MED27_DROME	293
Q9D1E5	Q9D1E5	reviewed	LMBRL_MOUSE	489
Q9D5R4	Q9D5R4	reviewed	SPAT1_MOUSE	444
Q9LZ03	Q9LZ03	reviewed	TOP6A_ARATH	427
Q9VYG1	Q9VYG1	reviewed	PSMD5_DROME	506
Q12239	Q12239	reviewed	TM115_YEAST	342
F4K1B4	F4K1B4	reviewed	NEAP2_ARATH	335
A0A1V6PAU0	A0A1V6PAU0	reviewed	CALC_PENDC	426
Q8BJS8	Q8BJS8	reviewed	MTBP_MOUSE	894
O88480	O88480	reviewed	CABIN_RAT	2182
Q3TEA8	Q3TEA8	reviewed	HP1B3_MOUSE	554
Q04172	Q04172	reviewed	SHE9_YEAST	456
P25284	P25284	reviewed	NDUA9_NEUCR	375
Q5SZD1	Q5SZD1	reviewed	CF141_HUMAN	244
P81086	P81086	reviewed	WSP7_PINPS	35
Q9ZR07	Q9ZR07	reviewed	FRDA_ARATH	187
Q5JS54	Q5JS54	reviewed	PSMG4_HUMAN	123
Q7LKZ7	Q7LKZ7	reviewed	BPH1_SCHPO	2609
Q86TJ2	Q86TJ2	reviewed	TAD2B_HUMAN	420
P48440	P48440	reviewed	OST48_CHICK	413
Q0JDA2	Q0JDA2	reviewed	SDH5_ORYSJ	231
Q5PT50	Q5PT50	reviewed	NTCP7_RAT	340
P35202	P35202	reviewed	THI80_YEAST	319
I1S537	I1S537	reviewed	VEA_GIBZE	399
Q96JB3	Q96JB3	reviewed	HIC2_HUMAN	615
Q10447	Q10447	reviewed	PPK2_SCHPO	665
Q9XUS2	Q9XUS2	reviewed	MED29_CAEEL	441
Q6NXY1	Q6NXY1	reviewed	TBC31_MOUSE	996
G2TRQ9	G2TRQ9	reviewed	TAM10_SCHPO	168
F1PZQ5	F1PZQ5	reviewed	CCD66_CANLF	919
Q99MX1	Q99MX1	reviewed	UBP26_MOUSE	835
Q9C508	Q9C508	reviewed	PUP18_ARATH	390
Q9C5H4	Q9C5H4	reviewed	MTV1_ARATH	690
A0A2U9GGW3	A0A2U9GGW3	reviewed	THS2_PAPSO	160
P0C5M9	P0C5M9	reviewed	YF009_YEAST	85
Q944P0	Q944P0	reviewed	ENT7_ARATH	417
Q12134	Q12134	reviewed	HUA2_YEAST	243
Q9V9V9	Q9V9V9	reviewed	NAT9_DROME	200
P97609	P97609	reviewed	HAIR_RAT	1181
P83419	P83419	reviewed	MRN3_MEGVI	63
Q8TEX9	Q8TEX9	reviewed	IPO4_HUMAN	1081
P97770	P97770	reviewed	THUM3_MOUSE	505
Q8CAV0	Q8CAV0	reviewed	YBEY_MOUSE	164
Q9P7X5	Q9P7X5	reviewed	PPK32_SCHPO	749
Q02648	Q02648	reviewed	TRM44_YEAST	567
O35964	O35964	reviewed	SH3G1_RAT	368
P36102	P36102	reviewed	PAN3_YEAST	679
O35253	O35253	reviewed	SMAD7_MOUSE	426
Q9USU1	Q9USU1	reviewed	EFC25_SCHPO	987
Q18490	Q18490	reviewed	TOST1_CAEEL	142
Q67J19	Q67J19	reviewed	BKI1_ORYSJ	264
Q8SV03	Q8SV03	reviewed	FCP1_ENCCU	411
Q9UST7	Q9UST7	reviewed	SFC3_SCHPO	1339
Q9M1W7	Q9M1W7	reviewed	SKI30_ARATH	352
F4KB17	F4KB17	reviewed	KTN83_ARATH	839
Q03111	Q03111	reviewed	ENL_HUMAN	559
Q8WV15	Q8WV15	reviewed	T255B_HUMAN	326
Q3UM29	Q3UM29	reviewed	COG7_MOUSE	770
Q924M7	Q924M7	reviewed	MPI_MOUSE	423
Q8LD27	Q8LD27	reviewed	PSB6_ARATH	233
Q3UHB8	Q3UHB8	reviewed	CC177_MOUSE	706
S7VVK4	S7VVK4	reviewed	GCY_TOXGG	4367
Q03071	Q03071	reviewed	ELOC_YEAST	99
P90597	P90597	reviewed	DLDH_TRYCR	477
Q5VWT5	Q5VWT5	reviewed	FYB2_HUMAN	728
Q9M280	Q9M280	reviewed	BIC2_ARATH	116
Q9LM76	Q9LM76	reviewed	PUB44_ARATH	801
S0DVT6	S0DVT6	reviewed	FUB3_GIBF5	510
Q9FJW4	Q9FJW4	reviewed	NDUS4_ARATH	154
Q8BK67	Q8BK67	reviewed	RCC2_MOUSE	520
Q80UC6	Q80UC6	reviewed	GPR62_MOUSE	358
P22509	P22509	reviewed	FBRL_RAT	327
P87027	P87027	reviewed	SPG1_SCHPO	198
Q9MB35	Q9MB35	reviewed	PERQ_SEDLI	186
P0C6C0	P0C6C0	reviewed	SPKAP_RAT	1683
Q9CWR1	Q9CWR1	reviewed	WDR73_MOUSE	371
Q08230	Q08230	reviewed	SDHF2_YEAST	162
Q682U6	Q682U6	reviewed	DPD1_ARATH	316
P36022	P36022	reviewed	DYHC_YEAST	4092
P05030	P05030	reviewed	PMA1_YEAST	918
Q86HW7	Q86HW7	reviewed	NTF2_DICDI	127
S0EE80	S0EE80	reviewed	FUS2_GIBF5	419
A7UX13	A7UX13	reviewed	EGT2_NEUCR	473
P68357	P68357	reviewed	CSN6B_BRAOL	58
Q9H8K7	Q9H8K7	reviewed	PAAT_HUMAN	445
A9ZLL8	A9ZLL8	reviewed	LSD90_SCHPO	756
O60107	O60107	reviewed	SNX41_SCHPO	586
D3YYM4	D3YYM4	reviewed	WDR72_MOUSE	1114
Q9FFL1	Q9FFL1	reviewed	RMV1_ARATH	490
P53009	P53009	reviewed	SCY1_YEAST	804
Q9U3F4	Q9U3F4	reviewed	ZYX_CAEEL	603
Q93XX4	Q93XX4	reviewed	C2D61_ARATH	751
P28004	P28004	reviewed	PRP45_YEAST	379
Q8L983	Q8L983	reviewed	COR28_ARATH	218
O48791	O48791	reviewed	SCAB1_ARATH	496
Q3E842	Q3E842	reviewed	YM122_YEAST	84
Q5XET5	Q5XET5	reviewed	HESO1_ARATH	511
Q9FM54	Q9FM54	reviewed	FOLB2_ARATH	131
Q03899	Q03899	reviewed	YD131_YEAST	556
Q0WNW4	Q0WNW4	reviewed	MYOB3_ARATH	675
A0A140LI88	A0A140LI88	reviewed	ANR31_MOUSE	1857
P60330	P60330	reviewed	ESPL1_MOUSE	2118
Q4V6M7	Q4V6M7	reviewed	UFSP1_DROME	234
P70371	P70371	reviewed	TERF1_MOUSE	421
Q8BW86	Q8BW86	reviewed	ARG33_MOUSE	850
Q9VYD1	Q9VYD1	reviewed	C1716_DROME	2313
P34237	P34237	reviewed	CASP_YEAST	679
Q9M2X3	Q9M2X3	reviewed	TRB3_ARATH	295
Q8IG69	Q8IG69	reviewed	CEBP2_CAEEL	100
P07866	P07866	reviewed	LTE1_YEAST	1435
A0A078CGE6	A0A078CGE6	reviewed	M3KE1_BRANA	1299
P40452	P40452	reviewed	COA1_YEAST	197
Q2HWK7	Q2HWK7	reviewed	DES_CHLRE	476
Q9ZT92	Q9ZT92	reviewed	AK10B_ARATH	569
Q8GYU3	Q8GYU3	reviewed	IYO_ARATH	1465
Q16385	Q16385	reviewed	SSX2_HUMAN	188
P34243	P34243	reviewed	HCS1_YEAST	683
Q10F03	Q10F03	reviewed	FLO6_ORYSJ	529
D3ZU57	D3ZU57	reviewed	RIOX1_RAT	597
P12343	P12343	reviewed	AATC_RABIT	31
G5EF48	G5EF48	reviewed	FLD1_CAEEL	350
O88796	O88796	reviewed	RPP30_MOUSE	268
Q60779	Q60779	reviewed	DRC4_MOUSE	478
Q7ZVC9	Q7ZVC9	reviewed	SMAP_DANRE	171
Q6PIU9	Q6PIU9	reviewed	YJ005_MOUSE	354
Q8L838	Q8L838	reviewed	COG4_ARATH	738
Q8N4L1	Q8N4L1	reviewed	T151A_HUMAN	468
P0CD97	P0CD97	reviewed	YR039_YEAST	72
O19112	O19112	reviewed	CILP1_PIG	599
Q8TDX6	Q8TDX6	reviewed	CGAT1_HUMAN	532
P53869	P53869	reviewed	MRX7_YEAST	86
A0FLQ6	A0FLQ6	reviewed	DPOLQ_CAEEL	1603
O14064	O14064	reviewed	BIR1_SCHPO	997
P20141	P20141	reviewed	PEP3_THUOR	60
O24629	O24629	reviewed	SIGA_ARATH	502
Q19272	Q19272	reviewed	MSH5_CAEEL	1369
Q86YM7	Q86YM7	reviewed	HOME1_HUMAN	354
A0A5E4M3Q4	A0A5E4M3Q4	reviewed	SYD9_CAEEL	554
Q9SZ75	Q9SZ75	reviewed	CLL5_ARATH	434
Q9MAX3	Q9MAX3	reviewed	SUT12_ARATH	653
P86265	P86265	reviewed	HS74L_MESAU	211
Q94JU3	Q94JU3	reviewed	CSN7_ARATH	260
Q9V466	Q9V466	reviewed	NU107_DROME	845
Q9USP4	Q9USP4	reviewed	MUG1_SCHPO	351
Q9XWG3	Q9XWG3	reviewed	TYDP2_CAEEL	362
O43913	O43913	reviewed	ORC5_HUMAN	435
P39994	P39994	reviewed	PXP1_YEAST	560
P0C2P0	P0C2P0	reviewed	BSD_ASPTE	130
Q9FLX7	Q9FLX7	reviewed	NDUA5_ARATH	169
Q9NZM4	Q9NZM4	reviewed	BICRA_HUMAN	1560
O23087	O23087	reviewed	ECA2_ARATH	1054
Q8VDL9	Q8VDL9	reviewed	GLIS2_MOUSE	521
P0DP99	P0DP99	reviewed	STMP1_MOUSE	47
Q9CQW1	Q9CQW1	reviewed	YKT6_MOUSE	198
P91133	P91133	reviewed	UBR1_CAEEL	2058
Q69YW2	Q69YW2	reviewed	STUM_HUMAN	141
P33323	P33323	reviewed	RE104_YEAST	182
Q9SRQ1	Q9SRQ1	reviewed	C89A9_ARATH	511
P35190	P35190	reviewed	CLG1_YEAST	452
Q9Y2K1	Q9Y2K1	reviewed	ZBTB1_HUMAN	713
P97717	P97717	reviewed	ADA1B_MOUSE	514
Q6WKW9	Q6WKW9	reviewed	HMGX4_XENLA	554
O14603	O14603	reviewed	PRY_HUMAN	147
O94286	O94286	reviewed	MTND_SCHPO	178
P38262	P38262	reviewed	SIF2_YEAST	535
Q8RXL8	Q8RXL8	reviewed	UXT3_ARATH	357
P81670	P81670	reviewed	UN03_PINPS	53
Q9U1W1	Q9U1W1	reviewed	TFG_CAEEL	486
Q8BQP9	Q8BQP9	reviewed	R7BP_MOUSE	257
Q07349	Q07349	reviewed	MRX9_YEAST	420
O22912	O22912	reviewed	CX5C1_ARATH	64
P24337	P24337	reviewed	HPSE_SOYBN	80
Q5UE93	Q5UE93	reviewed	PI3R6_HUMAN	754
Q9CAZ0	Q9CAZ0	reviewed	SKI24_ARATH	295
A0A384XC21	A0A384XC21	reviewed	STR2_STRTC	275
Q5W0N0	Q5W0N0	reviewed	CI057_HUMAN	161
Q6CVQ9	Q6CVQ9	reviewed	CENPO_KLULA	293
Q08504	Q08504	reviewed	YO105_YEAST	108
P40576	P40576	reviewed	INA22_YEAST	216
P32734	P32734	reviewed	ID5B_PROJU	38
Q2U5I0	Q2U5I0	reviewed	KOJA_ASPOR	428
Q9VIE6	Q9VIE6	reviewed	MCM10_DROME	776
Q9FGM9	Q9FGM9	reviewed	HS235_ARATH	210
Q8CC21	Q8CC21	reviewed	TTC19_MOUSE	365
Q39195	Q39195	reviewed	PST2_ARATH	103
Q9M336	Q9M336	reviewed	UPP_ARATH	296
P41348	P41348	reviewed	FTRC1_SPIOL	144
Q12084	Q12084	reviewed	DAS2_YEAST	232
Q9WVF8	Q9WVF8	reviewed	TUSC2_MOUSE	110
Q9BUV0	Q9BUV0	reviewed	RSRP1_HUMAN	290
Q07930	Q07930	reviewed	PML1_YEAST	204
Q03337	Q03337	reviewed	TRS31_YEAST	283
P0C872	P0C872	reviewed	JMJD7_MOUSE	316
G5EBL3	G5EBL3	reviewed	SDC2_CAEEL	2962
O16844	O16844	reviewed	COS_DROME	1201
E2AXC7	E2AXC7	reviewed	BRCC3_CAMFO	253
Q9JIG8	Q9JIG8	reviewed	PRAF2_MOUSE	178
Q4WZB3	Q4WZB3	reviewed	AYG1_ASPFU	406
Q8K2I9	Q8K2I9	reviewed	FBH1_MOUSE	1042
Q9HDZ6	Q9HDZ6	reviewed	DAM1_SCHPO	155
Q8TAT5	Q8TAT5	reviewed	NEIL3_HUMAN	605
Q6KCD5	Q6KCD5	reviewed	NIPBL_MOUSE	2798
A0A4Z3	A0A4Z3	reviewed	A3LT2_RAT	339
Q93249	Q93249	reviewed	CAB1_CAEEL	425
Q6PB66	Q6PB66	reviewed	LPPRC_MOUSE	1392
Q7M323	Q7M323	reviewed	PLMN_CAPHI	123
P0C1D0	P0C1D0	reviewed	CA1A_CONRE	32
P16443	P16443	reviewed	DBP_RAT	325
Q8S9K3	Q8S9K3	reviewed	VAR3_ARATH	758
Q9DA19	Q9DA19	reviewed	CIR1_MOUSE	450
Q96DL1	Q96DL1	reviewed	NXPE2_HUMAN	559
Q9VKJ9	Q9VKJ9	reviewed	C2D1_DROME	816
O74881	O74881	reviewed	BTB1_SCHPO	1347
Q84JL3	Q84JL3	reviewed	SINA3_ARATH	326
P63055	P63055	reviewed	PCP4_RAT	62
P47183	P47183	reviewed	THI11_YEAST	340
Q6AWW5	Q6AWW5	reviewed	Y5262_ARATH	524
Q18086	Q18086	reviewed	GLOB6_CAEEL	389
B8NY88	B8NY88	reviewed	AGIA_ASPFN	7763
Q9W4X9	Q9W4X9	reviewed	ZW10_DROME	721
P40310	P40310	reviewed	TOK1_YEAST	691
Q8LK56	Q8LK56	reviewed	DME_ARATH	1987
